n,era5_mean,conus404_mean,bias,mae,rmse,pearson_r,pearson_pvalue,r_squared,nrmse,n_era5,n_conus404,mean_difference,era5_std,conus404_std,std_ratio,ks_statistic,ks_pvalue,p50_era5,p50_conus404,p50_difference,p50_percent_bias,p75_era5,p75_conus404,p75_difference,p75_percent_bias,p90_era5,p90_conus404,p90_difference,p90_percent_bias,p95_era5,p95_conus404,p95_difference,p95_percent_bias,p99_era5,p99_conus404,p99_difference,p99_percent_bias,year,season,variable,variable_name,units
91,-0.286239,-0.574668,-0.288429,0.436032,0.530618,0.792036,0.000000,0.627321,0.727880,91,91,-0.288429,0.728992,0.559720,0.767800,0.252747,0.005795,-0.310370,-0.601858,-0.291487,-93.916016,0.164635,-0.201176,-0.365811,-222.195435,0.532324,0.173473,-0.358850,-67.412056,0.770126,0.350891,-0.419234,-54.437130,1.563578,0.791714,-0.771864,-49.365215,2002,Autumn,v10,10m V-Wind,m/s
90,0.830802,0.330989,-0.499813,0.499813,0.499944,0.633685,0.000000,0.401557,35.361179,90,90,-0.499813,0.014138,0.012381,0.875676,1.000000,0.000000,0.825802,0.326584,-0.499218,-60.452503,0.838845,0.339497,-0.499348,-59.528038,0.851528,0.350223,-0.501305,-58.871185,0.861069,0.354231,-0.506838,-58.861439,0.868702,0.359847,-0.508855,-58.576508,2002,Winter,lai,Leaf Area Index,Index
92,1.071378,0.579587,-0.491791,0.491791,0.491986,0.998166,0.000000,0.996335,2.966043,92,92,-0.491791,0.165873,0.175074,1.055470,0.902174,0.000000,1.039403,0.528487,-0.510916,-49.154736,1.212397,0.724554,-0.487843,-40.237858,1.317859,0.848182,-0.469677,-35.639378,1.353485,0.891352,-0.462133,-34.143909,1.381986,0.925889,-0.456096,-33.002975,2002,Spring,lai,Leaf Area Index,Index
92,1.543955,1.122733,-0.421222,0.421222,0.421356,0.998136,0.000000,0.996276,7.008144,92,92,-0.421222,0.060124,0.069981,1.163955,1.000000,0.000000,1.561647,1.144995,-0.416651,-26.680265,1.593155,1.178779,-0.414375,-26.009735,1.611411,1.200071,-0.411339,-25.526667,1.618217,1.206232,-0.411985,-25.459211,1.622969,1.212145,-0.410824,-25.313122,2002,Summer,lai,Leaf Area Index,Index
91,1.091397,0.608379,-0.483018,0.483018,0.483894,0.999800,0.000000,0.999600,2.719507,91,91,-0.483018,0.177934,0.206793,1.162189,0.824176,0.000000,1.029400,0.541798,-0.487602,-47.367596,1.246184,0.789526,-0.456658,-36.644508,1.368852,0.927034,-0.441818,-32.276527,1.401409,0.964713,-0.436697,-31.161259,1.427456,0.994855,-0.432600,-30.305698,2002,Autumn,lai,Leaf Area Index,Index
90,276.789703,277.019409,0.229701,0.500945,0.605766,0.967464,0.000000,0.935986,0.278819,90,90,0.229706,2.172611,1.992236,0.916978,0.100000,0.762125,277.251984,277.246033,-0.005951,-0.002146,278.521362,278.752747,0.231384,0.083076,279.132538,279.370880,0.238342,0.085387,279.761200,279.606995,-0.154205,-0.055120,280.643677,279.942932,-0.700745,-0.249692,2003,Winter,t2m,2m Temperature,K
92,285.210205,284.543060,-0.667170,0.694469,0.810694,0.994564,0.000000,0.989158,0.184885,92,92,-0.667145,4.384849,4.300545,0.980774,0.108696,0.651538,285.619690,285.015717,-0.603973,-0.211461,288.440460,287.746704,-0.693756,-0.240520,290.420959,289.798279,-0.622681,-0.214406,291.579803,290.997101,-0.582703,-0.199843,292.813232,291.931427,-0.881805,-0.301149,2003,Spring,t2m,2m Temperature,K
92,295.421021,294.509552,-0.911457,0.911457,0.952068,0.986744,0.000000,0.973663,0.562034,92,92,-0.911469,1.693968,1.661276,0.980701,0.434783,0.000000,296.191895,294.908386,-1.283508,-0.433337,296.768036,295.894989,-0.873047,-0.294185,296.982483,296.181091,-0.801392,-0.269845,297.216492,296.323242,-0.893250,-0.300538,297.320831,296.524231,-0.796600,-0.267926,2003,Summer,t2m,2m Temperature,K
91,287.584320,287.442749,-0.141541,0.383331,0.447902,0.996463,0.000000,0.992939,0.095682,91,91,-0.141571,4.681135,4.503805,0.962118,0.076923,0.952399,288.297791,288.559082,0.261292,0.090633,291.618286,291.385468,-0.232819,-0.079837,293.321503,293.033234,-0.288269,-0.098278,294.423279,293.779053,-0.644226,-0.218809,294.558624,294.049805,-0.508820,-0.172740,2003,Autumn,t2m,2m Temperature,K
90,271.409393,272.486816,1.077427,1.118850,1.236903,0.966287,0.000000,0.933711,0.531667,90,90,1.077423,2.326459,2.146569,0.922676,0.255556,0.005425,271.677979,272.593781,0.915802,0.337091,273.236267,274.410278,1.174011,0.429669,274.228760,275.181213,0.952454,0.347321,274.464020,275.460632,0.996613,0.363112,275.663116,275.830322,0.167206,0.060656,2003,Winter,d2m,2m Dewpoint,K
92,278.260468,278.707458,0.446987,0.565338,0.666830,0.991862,0.000000,0.983791,0.174868,92,92,0.446991,3.813325,3.878034,1.016969,0.086957,0.880159,278.460266,278.808502,0.348236,0.125058,281.085358,281.868103,0.782745,0.278472,282.866913,283.141418,0.274506,0.097044,284.252747,284.563080,0.310333,0.109175,284.773804,285.360260,0.586456,0.205938,2003,Spring,d2m,2m Dewpoint,K
92,287.820648,287.692200,-0.128450,0.248458,0.301378,0.989063,0.000000,0.978247,0.187895,92,92,-0.128448,1.603966,1.450909,0.904576,0.108696,0.651538,288.072021,287.887177,-0.184845,-0.064166,289.095154,288.925171,-0.169983,-0.058798,289.654144,289.317352,-0.336792,-0.116274,289.719177,289.481995,-0.237183,-0.081866,290.115479,289.665222,-0.450256,-0.155199,2003,Summer,d2m,2m Dewpoint,K
91,281.112915,282.069672,0.956763,0.965966,1.104467,0.992196,0.000000,0.984452,0.256866,91,91,0.956757,4.299779,4.135825,0.961869,0.142857,0.312341,280.680786,282.454132,1.773346,0.631802,284.765686,285.628662,0.862976,0.303048,287.176178,287.408356,0.232178,0.080849,287.481903,287.772644,0.290741,0.101134,287.715790,287.914520,0.198730,0.069072,2003,Autumn,d2m,2m Dewpoint,K
90,957.187317,96785.859375,95828.679688,95828.679688,95828.945312,0.961505,0.000000,0.924493,33158.816406,90,90,95828.671875,2.889999,233.127991,80.667152,1.000000,0.000000,957.249207,96782.765625,95825.515625,10010.508789,959.322327,96933.937500,95974.617188,10004.418945,961.305237,97121.445312,96160.140625,10003.081055,961.752014,97180.804688,96219.054688,10004.559570,962.518982,97229.234375,96266.718750,10001.540039,2003,Winter,sp,Surface Pressure,hPa
92,954.781311,96601.859375,95647.078125,95647.078125,95647.343750,0.961560,0.000000,0.924598,35883.292969,92,92,95647.078125,2.665512,234.109756,87.829193,1.000000,0.000000,954.375000,96575.351562,95620.976562,10019.225586,956.227539,96730.976562,95774.750000,10015.895508,958.874695,96933.968750,95975.093750,10009.137695,960.125061,97052.398438,96092.273438,10008.307617,961.217224,97168.046875,96206.828125,10008.854492,2003,Spring,sp,Surface Pressure,hPa
92,956.200806,96692.296875,95736.109375,95736.109375,95736.265625,0.979498,0.000000,0.959417,45910.867188,92,92,95736.093750,2.085264,184.264099,88.364891,1.000000,0.000000,956.618042,96727.039062,95770.421875,10011.354492,957.414429,96811.046875,95853.632812,10011.717773,958.525085,96912.257812,95953.734375,10010.560547,959.325317,96954.937500,95995.609375,10006.575195,960.885559,97070.140625,96109.257812,10002.154297,2003,Summer,sp,Surface Pressure,hPa
91,956.112549,96671.156250,95715.046875,95715.046875,95715.320312,0.959955,0.000000,0.921513,36836.925781,91,91,95715.046875,2.598353,228.227509,87.835464,1.000000,0.000000,956.096497,96632.320312,95676.226562,10006.963867,957.573120,96826.148438,95868.578125,10011.620117,959.698975,96963.195312,96003.500000,10003.500977,960.439331,97053.531250,96093.093750,10005.118164,962.776917,97251.671875,96288.898438,10001.164062,2003,Autumn,sp,Surface Pressure,hPa
90,1.015981,0.653669,-0.362311,0.421992,0.534773,0.866245,0.000000,0.750381,0.703115,90,90,-0.362311,0.760578,0.557292,0.732722,0.288889,0.001025,0.984840,0.552473,-0.432366,-43.902203,1.472502,0.991671,-0.480830,-32.653973,2.038036,1.437743,-0.600293,-29.454475,2.515032,1.626355,-0.888677,-35.334618,3.015244,1.939776,-1.075468,-35.667698,2003,Winter,u10,10m U-Wind,m/s
92,0.344895,0.146860,-0.198035,0.312243,0.386268,0.870307,0.000000,0.757434,0.577699,92,92,-0.198035,0.668631,0.542654,0.811589,0.163043,0.173668,0.343446,0.105979,-0.237467,-69.142334,0.789870,0.549500,-0.240370,-30.431580,1.345805,0.815900,-0.529905,-39.374577,1.438293,0.948698,-0.489595,-34.040020,1.571489,1.341834,-0.229654,-14.613814,2003,Spring,u10,10m U-Wind,m/s
92,0.325316,-0.139046,-0.464362,0.473006,0.518781,0.869821,0.000000,0.756588,1.144525,92,92,-0.464362,0.453272,0.335174,0.739454,0.521739,0.000000,0.361266,-0.142910,-0.504176,-139.558182,0.618142,0.105276,-0.512865,-82.968925,0.954746,0.241412,-0.713334,-74.714508,1.072996,0.402722,-0.670275,-62.467575,1.300213,0.724036,-0.576178,-44.314087,2003,Summer,u10,10m U-Wind,m/s
91,0.269252,0.005797,-0.263455,0.342462,0.416392,0.888484,0.000000,0.789404,0.597628,91,91,-0.263455,0.696741,0.577326,0.828609,0.186813,0.083428,0.179728,-0.080450,-0.260178,-144.761902,0.696434,0.435394,-0.261040,-37.482384,1.299837,0.892717,-0.407120,-31.320847,1.700247,1.104142,-0.596105,-35.059891,1.986812,1.278949,-0.707863,-35.628090,2003,Autumn,u10,10m U-Wind,m/s
90,-0.446932,-0.479562,-0.032630,0.399367,0.476283,0.696474,0.000000,0.485076,0.734302,90,90,-0.032630,0.648621,0.547394,0.843935,0.100000,0.762125,-0.378334,-0.454782,-0.076448,-20.206476,-0.027616,-0.103539,-0.075923,-274.926239,0.319347,0.148635,-0.170712,-53.456558,0.488597,0.225511,-0.263086,-53.845268,0.970457,0.753641,-0.216816,-22.341661,2003,Winter,v10,10m V-Wind,m/s
92,0.046659,-0.392157,-0.438816,0.481658,0.594556,0.771847,0.000000,0.595748,0.952522,92,92,-0.438816,0.624191,0.540387,0.865740,0.391304,0.000001,0.027721,-0.402284,-0.430005,-1551.176636,0.500092,-0.123461,-0.623553,-124.687637,0.880774,0.214952,-0.665822,-75.595139,1.114983,0.567081,-0.547902,-49.139915,1.312017,1.036540,-0.275478,-20.996496,2003,Spring,v10,10m V-Wind,m/s
92,0.520382,-0.052360,-0.572742,0.574525,0.639123,0.745935,0.000000,0.556420,1.505666,92,92,-0.572742,0.424478,0.339411,0.799597,0.565217,0.000000,0.593396,-0.041687,-0.635083,-107.025177,0.861028,0.181851,-0.679176,-78.879730,1.022423,0.400180,-0.622242,-60.859615,1.091985,0.459725,-0.632260,-57.900085,1.265325,0.689034,-0.576291,-45.544888,2003,Summer,v10,10m V-Wind,m/s
91,-0.205922,-0.618246,-0.412324,0.486858,0.594786,0.679307,0.000000,0.461458,1.035688,91,91,-0.412324,0.574290,0.468496,0.815782,0.340659,0.000044,-0.093418,-0.662697,-0.569279,-609.390991,0.182992,-0.221583,-0.404575,-221.088623,0.517186,-0.000708,-0.517894,-100.136848,0.665614,0.093297,-0.572317,-85.983330,0.839840,0.206658,-0.633182,-75.393196,2003,Autumn,v10,10m V-Wind,m/s
90,0.830802,0.331016,-0.499786,0.499786,0.499918,0.631417,0.000000,0.398688,35.359341,90,90,-0.499786,0.014138,0.012392,0.876474,1.000000,0.000000,0.825802,0.326602,-0.499201,-60.450378,0.838845,0.339567,-0.499278,-59.519730,0.851528,0.350300,-0.501228,-58.862213,0.861069,0.354269,-0.506800,-58.857037,0.868702,0.359951,-0.508750,-58.564449,2003,Winter,lai,Leaf Area Index,Index
92,1.071378,0.579634,-0.491744,0.491744,0.491938,0.998162,0.000000,0.996328,2.965754,92,92,-0.491744,0.165873,0.175030,1.055207,0.902174,0.000000,1.039403,0.528522,-0.510881,-49.151382,1.212397,0.724559,-0.487838,-40.237473,1.317859,0.848171,-0.469688,-35.640205,1.353485,0.891339,-0.462146,-34.144894,1.381986,0.925875,-0.456110,-33.003979,2003,Spring,lai,Leaf Area Index,Index
92,1.543955,1.122734,-0.421221,0.421221,0.421355,0.998138,0.000000,0.996279,7.008119,92,92,-0.421221,0.060124,0.069984,1.164002,1.000000,0.000000,1.561647,1.144989,-0.416657,-26.680647,1.593155,1.178776,-0.414379,-26.009960,1.611411,1.200081,-0.411329,-25.526037,1.618217,1.206243,-0.411974,-25.458532,1.622969,1.212155,-0.410814,-25.312513,2003,Summer,lai,Leaf Area Index,Index
91,1.091397,0.608374,-0.483023,0.483023,0.483900,0.999799,0.000000,0.999599,2.719539,91,91,-0.483023,0.177934,0.206799,1.162219,0.824176,0.000000,1.029400,0.541798,-0.487602,-47.367596,1.246184,0.789526,-0.456658,-36.644508,1.368852,0.927034,-0.441818,-32.276527,1.401409,0.964713,-0.436697,-31.161259,1.427456,0.994855,-0.432600,-30.305698,2003,Autumn,lai,Leaf Area Index,Index
81,276.375122,276.429382,0.223380,0.624238,0.747667,0.970802,0.000000,0.942457,0.286912,91,81,0.054260,2.577780,2.185812,0.847944,0.106227,0.666070,276.086212,276.070801,-0.015411,-0.005582,278.646851,278.169434,-0.477417,-0.171334,279.915588,279.532318,-0.383270,-0.136924,280.179993,279.595551,-0.584442,-0.208595,281.625427,280.318451,-1.306976,-0.464083,2004,Winter,t2m,2m Temperature,K
92,285.846497,284.974365,-0.872099,0.888348,0.997701,0.992998,0.000000,0.986045,0.289784,92,92,-0.872131,3.442917,3.155314,0.916465,0.152174,0.238009,285.956299,284.441467,-1.514832,-0.529742,288.798370,287.722382,-1.075989,-0.372574,290.689453,289.429199,-1.260254,-0.433540,291.071960,289.956818,-1.115143,-0.383116,291.446777,290.217438,-1.229340,-0.421806,2004,Spring,t2m,2m Temperature,K
92,294.480408,293.673859,-0.806555,0.806747,0.890229,0.958965,0.000000,0.919613,0.707672,92,92,-0.806549,1.257969,1.327869,1.055566,0.250000,0.006182,294.380066,293.938599,-0.441467,-0.149965,295.140839,294.603760,-0.537079,-0.181974,296.526093,295.542755,-0.983337,-0.331619,296.746552,295.718903,-1.027649,-0.346305,296.885681,295.951172,-0.934509,-0.314771,2004,Summer,t2m,2m Temperature,K
73,287.728088,288.421936,-0.365447,0.454703,0.555839,0.997327,0.000000,0.994662,0.131941,91,73,0.693848,4.424159,3.917501,0.885479,0.149481,0.288007,287.179993,289.293396,2.113403,0.735916,291.891174,291.786194,-0.104980,-0.035966,293.632050,292.784698,-0.847351,-0.288576,293.818237,293.075165,-0.743073,-0.252902,294.171936,293.443604,-0.728333,-0.247587,2004,Autumn,t2m,2m Temperature,K
81,271.271515,272.135376,0.993924,1.085639,1.199317,0.976225,0.000000,0.953016,0.425543,91,81,0.863861,2.804779,2.473316,0.881822,0.181522,0.101747,271.238403,272.192322,0.953918,0.351690,273.507568,274.130371,0.622803,0.227710,274.810730,275.175751,0.365021,0.132826,275.767792,275.736694,-0.031097,-0.011277,277.681274,276.846710,-0.834564,-0.300548,2004,Winter,d2m,2m Dewpoint,K
92,278.613403,279.152008,0.538552,0.686887,0.815250,0.985091,0.000000,0.970405,0.266089,92,92,0.538605,3.063826,2.707049,0.883552,0.173913,0.123865,278.519440,279.027039,0.507599,0.182249,280.738159,281.049713,0.311554,0.110977,283.067505,283.385590,0.318085,0.112371,283.838470,283.865448,0.026978,0.009505,284.299347,284.134491,-0.164856,-0.057987,2004,Spring,d2m,2m Dewpoint,K
92,287.276581,287.516296,0.239694,0.315437,0.389933,0.979462,0.000000,0.959345,0.261181,92,92,0.239716,1.492957,1.399232,0.937222,0.195652,0.058896,287.463135,287.751129,0.287994,0.100185,288.391479,288.627014,0.235535,0.081672,289.268555,289.333771,0.065216,0.022545,289.507324,289.384583,-0.122742,-0.042397,289.970978,289.715729,-0.255249,-0.088026,2004,Summer,d2m,2m Dewpoint,K
73,281.805237,283.489685,0.848735,0.848735,0.974536,0.992552,0.000000,0.985159,0.267817,91,73,1.684448,3.781949,3.430424,0.907052,0.261930,0.006006,282.123566,283.957581,1.834015,0.650075,285.149109,286.310852,1.161743,0.407416,286.699280,287.223267,0.523987,0.182765,286.980255,287.686188,0.705933,0.245986,288.104767,288.248749,0.143982,0.049976,2004,Autumn,d2m,2m Dewpoint,K
81,957.642700,96844.546875,95886.875000,95886.875000,95887.226562,0.965470,0.000000,0.932133,30773.015625,91,81,95886.906250,3.136654,264.130676,84.207771,1.000000,0.000000,957.635376,96834.703125,95877.070312,10011.855469,960.111328,97013.585938,96053.476562,10004.411133,961.426392,97189.179688,96227.750000,10008.852539,963.165894,97265.812500,96302.648438,9998.552734,964.111267,97369.726562,96405.617188,9999.428711,2004,Winter,sp,Surface Pressure,hPa
92,956.851135,96799.742188,95842.882812,95842.882812,95843.156250,0.976102,0.000000,0.952774,35934.148438,92,92,95842.890625,2.667189,230.421951,86.391312,1.000000,0.000000,957.301453,96855.492188,95898.187500,10017.553711,958.859009,96950.164062,95991.304688,10010.992188,959.761902,97055.351562,96095.585938,10012.440430,960.247986,97117.976562,96157.726562,10013.843750,961.955017,97273.515625,96311.562500,10012.064453,2004,Spring,sp,Surface Pressure,hPa
92,956.246948,96700.968750,95744.718750,95744.718750,95744.875000,0.979496,0.000000,0.959413,48343.535156,92,92,95744.718750,1.980510,173.561707,87.634834,1.000000,0.000000,955.857300,96658.578125,95702.718750,10012.239258,957.642883,96845.750000,95888.109375,10012.929688,958.808594,96944.250000,95985.437500,10010.907227,959.475586,96957.054688,95997.578125,10005.213867,960.548706,97036.187500,96075.640625,10002.162109,2004,Summer,sp,Surface Pressure,hPa
73,956.475342,96685.804688,95729.554688,95729.554688,95729.937500,0.986102,0.000000,0.972397,29096.619141,91,73,95729.328125,3.297582,272.620605,82.672882,1.000000,0.000000,956.469482,96682.562500,95726.093750,10008.274414,958.811035,96858.171875,95899.359375,10001.904297,960.684631,96979.843750,96019.156250,9994.868164,962.037842,97159.984375,96197.945312,9999.393555,964.836670,97360.851562,96396.015625,9990.916016,2004,Autumn,sp,Surface Pressure,hPa
81,0.827724,0.491175,-0.334131,0.426528,0.522318,0.854176,0.000000,0.729616,0.686326,91,81,-0.336549,0.764196,0.582431,0.762149,0.237824,0.012597,0.836972,0.483403,-0.353568,-42.243759,1.400089,0.906736,-0.493353,-35.237259,1.862111,1.323010,-0.539101,-28.951059,2.091274,1.481621,-0.609653,-29.152248,2.448570,1.567405,-0.881165,-35.986919,2004,Winter,u10,10m U-Wind,m/s
92,0.427041,0.020043,-0.406998,0.423902,0.497576,0.906087,0.000000,0.820994,0.746298,92,92,-0.406998,0.666726,0.555510,0.833191,0.271739,0.002137,0.340944,0.013131,-0.327813,-96.148537,0.934017,0.430902,-0.503115,-53.865704,1.412050,0.749058,-0.662993,-46.952488,1.471085,0.919098,-0.551987,-37.522465,1.857406,1.036143,-0.821263,-44.215584,2004,Spring,u10,10m U-Wind,m/s
92,0.425303,-0.100807,-0.526110,0.528532,0.571887,0.851902,0.000000,0.725736,1.349522,92,92,-0.526110,0.423770,0.329218,0.776878,0.500000,0.000000,0.437571,-0.156594,-0.594165,-135.787033,0.713727,0.155778,-0.557950,-78.174065,0.969150,0.364334,-0.604816,-62.406857,1.084188,0.402620,-0.681568,-62.864361,1.445823,0.629047,-0.816777,-56.492149,2004,Summer,u10,10m U-Wind,m/s
73,0.080088,-0.158900,-0.148014,0.320379,0.411940,0.876778,0.000000,0.768739,0.563793,91,73,-0.238988,0.763255,0.484658,0.634988,0.253349,0.008846,-0.030962,-0.229364,-0.198402,-640.797363,0.496071,0.030525,-0.465546,-93.846565,1.144726,0.580421,-0.564305,-49.296062,1.640192,0.826987,-0.813205,-49.579861,2.020579,0.952373,-1.068206,-52.866322,2004,Autumn,u10,10m U-Wind,m/s
81,-0.484661,-0.590672,-0.096922,0.448969,0.550817,0.708838,0.000000,0.502452,0.733890,91,81,-0.106011,0.734782,0.649183,0.883504,0.094831,0.788681,-0.575974,-0.668625,-0.092651,-16.085966,-0.094825,-0.074278,0.020547,21.668036,0.608254,0.217449,-0.390805,-64.250259,1.080539,0.470274,-0.610265,-56.477867,1.280811,0.798868,-0.481943,-37.627972,2004,Winter,v10,10m V-Wind,m/s
92,-0.027010,-0.589685,-0.562675,0.600641,0.708918,0.803881,0.000000,0.646225,1.013219,92,92,-0.562675,0.699669,0.449424,0.642337,0.478261,0.000000,0.131279,-0.591715,-0.722995,-550.729614,0.544264,-0.310033,-0.854297,-156.963806,0.824060,0.014589,-0.809471,-98.229568,0.850075,0.169099,-0.680977,-80.107803,1.101182,0.399516,-0.701666,-63.719334,2004,Spring,v10,10m V-Wind,m/s
92,0.373779,-0.153276,-0.527054,0.544973,0.620666,0.680452,0.000000,0.463015,1.428562,92,92,-0.527054,0.434469,0.373589,0.859875,0.521739,0.000000,0.376256,-0.223828,-0.600084,-159.488113,0.636785,0.053461,-0.583323,-91.604469,0.992322,0.323644,-0.668678,-67.385208,1.076025,0.480975,-0.595049,-55.300709,1.358355,0.856120,-0.502235,-36.973785,2004,Summer,v10,10m V-Wind,m/s
73,-0.216665,-0.718108,-0.518359,0.540583,0.641297,0.848517,0.000000,0.719981,0.937113,91,73,-0.501444,0.644796,0.473756,0.734738,0.368508,0.000021,-0.162239,-0.754301,-0.592062,-364.932068,0.122024,-0.331549,-0.453572,-371.708954,0.622135,-0.088655,-0.710790,-114.250145,0.912244,0.082099,-0.830145,-91.000298,1.152144,0.225884,-0.926260,-80.394485,2004,Autumn,v10,10m V-Wind,m/s
81,0.830935,0.330767,-0.497808,0.497808,0.497926,0.624692,0.000000,0.390240,40.342888,91,81,-0.500168,0.014146,0.012678,0.896231,1.000000,0.000000,0.825907,0.326649,-0.499258,-60.449711,0.839086,0.338904,-0.500182,-59.610363,0.851313,0.351340,-0.499974,-58.729706,0.860962,0.355939,-0.505023,-58.658031,0.868680,0.360898,-0.507782,-58.454430,2004,Winter,lai,Leaf Area Index,Index
92,1.071447,0.579659,-0.491788,0.491788,0.491982,0.998170,0.000000,0.996344,2.967619,92,92,-0.491788,0.165783,0.174990,1.055535,0.902174,0.000000,1.039403,0.528506,-0.510897,-49.152950,1.212397,0.724562,-0.487835,-40.237221,1.317859,0.848180,-0.469679,-35.639534,1.353485,0.891350,-0.462135,-34.144081,1.381986,0.925881,-0.456104,-33.003544,2004,Spring,lai,Leaf Area Index,Index
92,1.543955,1.122753,-0.421202,0.421202,0.421336,0.998137,0.000000,0.996277,7.007808,92,92,-0.421202,0.060124,0.069997,1.164210,1.000000,0.000000,1.561647,1.145008,-0.416639,-26.679447,1.593155,1.178818,-0.414337,-26.007318,1.611411,1.200115,-0.411296,-25.523966,1.618217,1.206280,-0.411938,-25.456264,1.622969,1.212190,-0.410779,-25.310354,2004,Summer,lai,Leaf Area Index,Index
