n_era5,n_conus404,era5_mean,conus404_mean,mean_difference,era5_std,conus404_std,std_ratio,ks_statistic,ks_pvalue,p50_era5,p50_conus404,p50_difference,p50_percent_bias,p75_era5,p75_conus404,p75_difference,p75_percent_bias,p90_era5,p90_conus404,p90_difference,p90_percent_bias,p95_era5,p95_conus404,p95_difference,p95_percent_bias,p99_era5,p99_conus404,p99_difference,p99_percent_bias,year,variable,variable_name,units,metric_type,resolution_note,n,bias,mae,rmse,pearson_r,pearson_pvalue,r_squared,nrmse
24675,904930,957.010071,958.149841,1.139771,72.342651,73.831512,1.020581,0.034141,0.000000,984.309814,987.586426,3.276611,0.332884,1015.754333,1016.131104,0.376770,0.037093,1017.639771,1017.742554,0.102783,0.010100,1018.193970,1018.127686,-0.066284,-0.006510,1018.908264,1018.782104,-0.126160,-0.012382,1985,sp,Surface Pressure,hPa,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,956.222107,96720.000000,95763.781250,2.620083,232.750275,88.833183,1.000000,0.000000,956.141113,96714.656250,95758.515625,10015.103516,957.619385,96840.000000,95882.382812,10012.577148,959.670471,97021.421875,96061.750000,10009.868164,960.821655,97124.960938,96164.140625,10008.531250,963.029358,97310.750000,96347.718750,10004.650391,1985,sp,Surface Pressure,hPa,temporal_spatial_mean,,365.000000,95763.773438,95763.773438,95764.046875,0.965186,0.000000,0.931583,36550.011719
24675,904930,0.516356,0.352528,-0.163828,1.348472,1.391378,1.031819,0.088245,0.000000,0.682706,0.522164,-0.160542,-23.515520,1.201036,1.064728,-0.136307,-11.349158,2.017425,1.904592,-0.112832,-5.592895,2.702111,2.441459,-0.260652,-9.646238,3.498411,3.444284,-0.054127,-1.547188,1985,u10,10m U-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,0.538508,0.166036,-0.372471,0.817455,0.621265,0.759999,0.254795,0.000000,0.448325,0.081992,-0.366333,-81.711525,1.001904,0.544911,-0.456993,-45.612457,1.683667,1.010514,-0.673153,-39.981377,2.076385,1.377747,-0.698638,-33.646862,2.772897,1.866789,-0.906108,-32.677315,1985,u10,10m U-Wind,m/s,temporal_spatial_mean,,365.000000,-0.372471,0.441925,0.531491,0.896371,0.000000,0.803480,0.650178
24675,904930,-0.060947,-0.180515,-0.119568,1.410412,1.498267,1.062291,0.063593,0.000000,0.214658,0.140837,-0.073821,-34.390015,0.629433,0.568716,-0.060716,-9.646220,1.007861,1.033172,0.025311,2.511394,1.207154,1.288023,0.080869,6.699131,1.712636,1.788532,0.075896,4.431504,1985,v10,10m V-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,-0.055951,-0.472914,-0.416964,0.657530,0.484500,0.736848,0.364384,0.000000,0.016494,-0.416364,-0.432859,-2624.268799,0.424841,-0.126114,-0.550955,-129.684982,0.700697,0.082303,-0.618394,-88.254097,0.921898,0.223471,-0.698428,-75.759735,1.240953,0.517189,-0.723764,-58.323219,1985,v10,10m V-Wind,m/s,temporal_spatial_mean,,365.000000,-0.416964,0.524448,0.623314,0.710079,0.000000,0.504212,0.947963
24675,904924,1.107864,0.737631,-0.370233,1.042914,0.891958,0.855256,0.233251,0.000000,0.979251,0.408680,-0.570572,-58.266132,1.900364,1.108200,-0.792164,-41.684853,2.686740,2.156048,-0.530691,-19.752243,2.978221,2.584502,-0.393719,-13.219945,3.534683,3.521620,-0.013063,-0.369565,1985,lai,Leaf Area Index,Index,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,1.136164,0.662401,-0.473763,0.286799,0.320310,1.116845,0.654795,0.000000,1.035601,0.541359,-0.494242,-47.725124,1.419498,0.977272,-0.442226,-31.153673,1.574005,1.158718,-0.415287,-26.384090,1.598887,1.186267,-0.412620,-25.806717,1.619166,1.208202,-0.410964,-25.381229,1985,lai,Leaf Area Index,Index,temporal_spatial_mean,,365.000000,-0.473763,0.473763,0.475118,0.999113,0.000000,0.998226,1.656624
24675,904930,286.913544,287.209534,0.295990,6.949059,7.137158,1.027068,0.028975,0.000000,287.097839,287.736694,0.638855,0.222522,292.590179,292.873718,0.283539,0.096906,296.631165,296.845825,0.214661,0.072366,297.424957,297.739868,0.314911,0.105879,298.096039,298.458618,0.362579,0.121632,1986,t2m,2m Temperature,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,286.252350,285.872162,-0.380188,6.812371,6.445559,0.946155,0.090411,0.101214,286.495697,286.422791,-0.072906,-0.025448,292.813721,291.954620,-0.859100,-0.293395,295.380249,294.545837,-0.834412,-0.282487,295.881317,295.128662,-0.752655,-0.254377,296.305756,295.483459,-0.822296,-0.277516,1986,t2m,2m Temperature,K,temporal_spatial_mean,,365.000000,-0.380189,0.655094,0.773321,0.996368,0.000000,0.992750,0.113517
24675,904930,280.710815,281.056458,0.345642,7.435911,7.902674,1.062771,0.039707,0.000000,279.946930,280.239624,0.292694,0.104553,286.942352,287.870453,0.928101,0.323445,291.844360,292.630463,0.786102,0.269357,293.076782,293.791931,0.715149,0.244014,293.917847,294.570648,0.652802,0.222103,1986,d2m,2m Dewpoint,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,280.119354,280.615143,0.495789,6.185035,5.661256,0.915315,0.076712,0.233280,279.945923,281.101654,1.155731,0.412841,286.050934,285.927277,-0.123657,-0.043229,288.191528,287.917328,-0.274200,-0.095145,288.741241,288.259583,-0.481659,-0.166813,289.306000,288.701538,-0.604462,-0.208935,1986,d2m,2m Dewpoint,K,temporal_spatial_mean,,365.000000,0.495829,0.733025,0.892423,0.996056,0.000000,0.992127,0.144288
24675,904930,957.098694,958.258911,1.160217,72.346481,73.806374,1.020179,0.034602,0.000000,984.549866,987.890625,3.340759,0.339318,1015.967896,1016.341431,0.373535,0.036766,1017.587036,1017.675598,0.088562,0.008703,1018.107666,1018.030518,-0.077148,-0.007578,1018.780273,1018.608643,-0.171631,-0.016847,1986,sp,Surface Pressure,hPa,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,956.310791,96715.882812,95759.570312,2.611404,221.839493,84.950264,1.000000,0.000000,956.172791,96703.781250,95747.609375,10013.630859,957.895142,96854.382812,95896.484375,10011.166992,959.599060,97008.484375,96048.882812,10009.272461,960.526917,97075.367188,96114.843750,10006.470703,962.899780,97258.617188,96295.718750,10000.596680,1986,sp,Surface Pressure,hPa,temporal_spatial_mean,,365.000000,95759.562500,95759.562500,95759.804688,0.959443,0.000000,0.920531,36669.847656
24675,904930,0.414724,0.274031,-0.140693,1.298608,1.348306,1.038271,0.075091,0.000000,0.552459,0.421212,-0.131247,-23.756889,1.047027,0.945159,-0.101869,-9.729336,1.746090,1.692728,-0.053362,-3.056113,2.344591,2.172512,-0.172080,-7.339437,3.407673,3.372940,-0.034733,-1.019253,1986,u10,10m U-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,0.433439,0.104414,-0.329026,0.649692,0.534404,0.822549,0.309589,0.000000,0.438147,0.052653,-0.385495,-87.982918,0.795555,0.381039,-0.414516,-52.104038,1.262900,0.773547,-0.489353,-38.748375,1.582590,1.085104,-0.497486,-31.434931,2.084356,1.688504,-0.395852,-18.991587,1986,u10,10m U-Wind,m/s,temporal_spatial_mean,,365.000000,-0.329026,0.373919,0.452836,0.879735,0.000000,0.773934,0.697001
24675,904930,-0.001439,-0.129685,-0.128246,1.345150,1.431817,1.064429,0.081560,0.000000,0.234917,0.131529,-0.103388,-44.010513,0.631917,0.553156,-0.078761,-12.463770,1.040644,1.092536,0.051892,4.986485,1.328513,1.318389,-0.010124,-0.762052,1.933532,1.994901,0.061369,3.173948,1986,v10,10m V-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,0.006230,-0.334987,-0.341217,0.668968,0.552527,0.825940,0.257534,0.000000,0.002909,-0.312452,-0.315362,-10839.073242,0.467735,0.009844,-0.457892,-97.895462,0.874050,0.345914,-0.528136,-60.424038,1.070821,0.585442,-0.485379,-45.327744,1.645409,1.070786,-0.574623,-34.922821,1986,v10,10m V-Wind,m/s,temporal_spatial_mean,,365.000000,-0.341217,0.493763,0.590659,0.703900,0.000000,0.495476,0.882941
24675,904924,1.107864,0.737636,-0.370228,1.042914,0.891954,0.855252,0.233251,0.000000,0.979251,0.408680,-0.570572,-58.266132,1.900364,1.108200,-0.792164,-41.684853,2.686740,2.156048,-0.530691,-19.752243,2.978221,2.584502,-0.393719,-13.219945,3.534683,3.521620,-0.013063,-0.369565,1986,lai,Leaf Area Index,Index,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,1.136164,0.662411,-0.473754,0.286799,0.320303,1.116821,0.654795,0.000000,1.035601,0.541461,-0.494140,-47.715271,1.419498,0.977272,-0.442226,-31.153673,1.574005,1.158720,-0.415285,-26.383991,1.598887,1.186280,-0.412607,-25.805882,1.619166,1.208190,-0.410976,-25.381929,1986,lai,Leaf Area Index,Index,temporal_spatial_mean,,365.000000,-0.473753,0.473753,0.475108,0.999115,0.000000,0.998230,1.656588
24675,904930,286.993958,287.238281,0.244324,6.410234,6.589441,1.027956,0.027288,0.000000,286.899414,287.402618,0.503204,0.175394,292.008942,292.361267,0.352325,0.120656,296.230530,296.401062,0.170532,0.057567,297.158508,297.409119,0.250610,0.084336,297.959320,298.283203,0.323883,0.108700,1987,t2m,2m Temperature,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,286.417694,286.164307,-0.253387,7.045032,6.592661,0.935789,0.101370,0.046942,286.962311,286.772980,-0.189331,-0.065978,293.137390,292.812469,-0.324921,-0.110842,295.448578,294.576172,-0.872406,-0.295282,296.008392,294.999603,-1.008789,-0.340797,296.655975,295.657928,-0.998047,-0.336432,1987,t2m,2m Temperature,K,temporal_spatial_mean,,365.000000,-0.253363,0.581060,0.696798,0.997667,0.000000,0.995340,0.098906
24675,904930,280.366943,280.617096,0.250153,7.204422,7.781774,1.080138,0.041436,0.000000,279.540894,279.752747,0.211853,0.075786,286.211853,287.189545,0.977692,0.341597,291.206940,292.042267,0.835327,0.286850,292.499390,293.302673,0.803284,0.274627,293.619141,294.312653,0.693512,0.236194,1987,d2m,2m Dewpoint,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,279.859711,280.531586,0.671875,6.302770,5.703786,0.904965,0.101370,0.046942,279.407654,280.660187,1.252533,0.448282,286.283508,286.169617,-0.113892,-0.039783,288.109497,287.731354,-0.378143,-0.131250,289.264771,288.887085,-0.377686,-0.130567,289.606995,289.184967,-0.422028,-0.145724,1987,d2m,2m Dewpoint,K,temporal_spatial_mean,,365.000000,0.671876,0.874162,1.032639,0.996437,0.000000,0.992888,0.163839
24675,904930,956.776550,957.920715,1.144165,72.033241,73.532532,1.020814,0.038310,0.000000,984.222046,987.511780,3.289734,0.334247,1015.271729,1015.578064,0.306335,0.030173,1016.539124,1016.736023,0.196899,0.019370,1016.995605,1017.064758,0.069153,0.006800,1018.186523,1018.247681,0.061157,0.006006,1987,sp,Surface Pressure,hPa,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,956.025269,96691.664062,95735.640625,2.583201,227.964600,88.248878,1.000000,0.000000,955.806274,96679.601562,95723.796875,10014.979492,957.633362,96842.750000,95885.117188,10012.716797,959.562683,97023.226562,96063.664062,10011.191406,960.592957,97079.031250,96118.437500,10006.157227,961.942810,97174.156250,96212.210938,10001.864258,1987,sp,Surface Pressure,hPa,temporal_spatial_mean,,365.000000,95735.625000,95735.625000,95735.890625,0.964645,0.000000,0.930540,37060.949219
24675,904930,0.411062,0.278605,-0.132457,1.192913,1.220264,1.022928,0.060019,0.000000,0.457708,0.355270,-0.102438,-22.380705,0.929973,0.871380,-0.058593,-6.300553,1.681726,1.671992,-0.009734,-0.578826,2.416740,2.187936,-0.228804,-9.467467,3.545610,3.142055,-0.403555,-11.381814,1987,u10,10m U-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,0.431654,0.156499,-0.275155,0.756884,0.607267,0.802326,0.224658,0.000000,0.375505,0.072169,-0.303336,-80.780861,0.906697,0.432387,-0.474310,-52.311844,1.361746,1.038198,-0.323549,-23.759846,1.636160,1.308657,-0.327503,-20.016542,2.410560,1.744766,-0.665794,-27.619883,1987,u10,10m U-Wind,m/s,temporal_spatial_mean,,365.000000,-0.275155,0.361956,0.441829,0.894353,0.000000,0.799867,0.583747
24675,904930,-0.240565,-0.376895,-0.136330,1.371052,1.469197,1.071584,0.082381,0.000000,0.089683,-0.009973,-0.099656,-111.120827,0.410909,0.324122,-0.086788,-21.120867,0.765340,0.768296,0.002957,0.386300,1.032173,1.049707,0.017534,1.698713,1.585938,1.712709,0.126771,7.993444,1987,v10,10m V-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,-0.217766,-0.568932,-0.351166,0.646337,0.572623,0.885952,0.257534,0.000000,-0.189324,-0.534042,-0.344717,-182.077438,0.263136,-0.171188,-0.434324,-165.056717,0.615889,0.204078,-0.411812,-66.864586,0.805511,0.301699,-0.503812,-62.545605,1.007086,0.508840,-0.498246,-49.474045,1987,v10,10m V-Wind,m/s,temporal_spatial_mean,,365.000000,-0.351166,0.475587,0.559902,0.750425,0.000000,0.563138,0.866270
24675,904924,1.107864,0.737616,-0.370248,1.042914,0.891970,0.855268,0.233251,0.000000,0.979251,0.408680,-0.570572,-58.266132,1.900364,1.108200,-0.792164,-41.684853,2.686740,2.156048,-0.530691,-19.752243,2.978221,2.584502,-0.393719,-13.219945,3.534683,3.521620,-0.013063,-0.369565,1987,lai,Leaf Area Index,Index,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,1.136164,0.662384,-0.473781,0.286799,0.320314,1.116858,0.654795,0.000000,1.035601,0.541381,-0.494219,-47.722973,1.419498,0.977272,-0.442226,-31.153673,1.574005,1.158703,-0.415302,-26.385067,1.598887,1.186250,-0.412637,-25.807783,1.619166,1.208171,-0.410995,-25.383121,1987,lai,Leaf Area Index,Index,temporal_spatial_mean,,365.000000,-0.473780,0.473780,0.475136,0.999114,0.000000,0.998229,1.656685
24675,904930,286.646210,286.846466,0.200256,6.706711,6.903503,1.029343,0.023343,0.000000,286.494507,286.994781,0.500275,0.174619,291.979401,292.243286,0.263885,0.090378,296.161804,296.296051,0.134247,0.045329,297.063690,297.277039,0.213348,0.071819,297.971558,298.276306,0.304749,0.102274,1988,t2m,2m Temperature,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
366,366,286.005432,285.622284,-0.383148,7.679109,7.233682,0.941995,0.103825,0.038623,286.194458,285.682678,-0.511780,-0.178822,292.900024,292.140808,-0.759216,-0.259207,296.174561,295.096558,-1.078003,-0.363976,296.739807,295.695862,-1.043945,-0.351805,297.217377,296.256500,-0.960876,-0.323291,1988,t2m,2m Temperature,K,temporal_spatial_mean,,366.000000,-0.383135,0.635182,0.756424,0.997957,0.000000,0.995918,0.098504
24675,904930,279.606628,279.849670,0.243042,7.640501,8.149310,1.066594,0.037165,0.000000,278.375702,278.382843,0.007141,0.002565,286.177124,287.121918,0.944794,0.330143,291.214935,292.003021,0.788086,0.270620,292.664001,293.428101,0.764099,0.261084,293.737457,294.424622,0.687164,0.233938,1988,d2m,2m Dewpoint,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
366,366,279.049438,279.741455,0.692017,6.839759,6.354891,0.929110,0.087432,0.121891,278.718170,279.976868,1.258698,0.451602,285.160522,285.578064,0.417542,0.146423,288.256134,288.118591,-0.137543,-0.047715,289.163391,288.581726,-0.581665,-0.201154,289.836243,289.273712,-0.562531,-0.194086,1988,d2m,2m Dewpoint,K,temporal_spatial_mean,,366.000000,0.691980,0.831081,1.002659,0.996648,0.000000,0.993307,0.146593
24675,904930,957.120667,958.321594,1.200928,72.203705,73.680321,1.020451,0.035140,0.000000,984.203064,987.551392,3.348328,0.340207,1016.046570,1016.392639,0.346069,0.034060,1017.883911,1018.012451,0.128540,0.012628,1018.357300,1018.397461,0.040161,0.003944,1019.037659,1018.965149,-0.072510,-0.007116,1988,sp,Surface Pressure,hPa,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
366,366,956.305481,96723.484375,95767.179688,3.002365,264.843292,88.211555,1.000000,0.000000,956.240845,96717.398438,95761.156250,10014.334961,958.316956,96893.007812,95934.687500,10010.747070,960.075806,97070.945312,96110.867188,10010.758789,961.627441,97172.156250,96210.531250,10004.969727,963.450745,97340.781250,96377.328125,10003.347656,1988,sp,Surface Pressure,hPa,temporal_spatial_mean,,366.000000,95767.179688,95767.179688,95767.546875,0.970113,0.000000,0.941119,31897.369141
24675,904930,0.499162,0.314475,-0.184687,1.410629,1.453315,1.030260,0.094464,0.000000,0.676836,0.514645,-0.162191,-23.963060,1.200972,1.072365,-0.128607,-10.708576,2.093746,1.951057,-0.142688,-6.814976,2.668047,2.365965,-0.302082,-11.322208,3.544683,3.462489,-0.082194,-2.318806,1988,u10,10m U-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
366,366,0.514075,0.176508,-0.337566,0.654910,0.550891,0.841169,0.226776,0.000000,0.475233,0.172941,-0.302292,-63.609257,0.920861,0.551438,-0.369423,-40.117146,1.392563,0.853873,-0.538690,-38.683334,1.607809,1.110200,-0.497609,-30.949526,2.098642,1.505528,-0.593115,-28.261826,1988,u10,10m U-Wind,m/s,temporal_spatial_mean,,366.000000,-0.337566,0.393297,0.472925,0.862955,0.000000,0.744692,0.722122
24675,904930,-0.087156,-0.254067,-0.166911,1.437684,1.548049,1.076766,0.091641,0.000000,0.251892,0.130406,-0.121486,-48.229404,0.597778,0.509405,-0.088373,-14.783650,0.870784,0.896164,0.025381,2.914714,1.100613,1.158685,0.058071,5.276274,1.615032,1.683036,0.068004,4.210683,1988,v10,10m V-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
366,366,-0.077343,-0.485806,-0.408463,0.731332,0.549689,0.751627,0.330601,0.000000,0.000559,-0.439129,-0.439688,-78640.148438,0.446213,-0.112882,-0.559095,-125.297745,0.795878,0.197204,-0.598674,-75.221855,1.005329,0.354679,-0.650650,-64.720123,1.378471,0.560087,-0.818384,-59.368954,1988,v10,10m V-Wind,m/s,temporal_spatial_mean,,366.000000,-0.408463,0.489752,0.595054,0.808146,0.000000,0.653099,0.813658
24675,904924,1.107101,0.736676,-0.370425,1.042036,0.890835,0.854898,0.233520,0.000000,0.978737,0.408281,-0.570456,-58.284882,1.899256,1.106878,-0.792378,-41.720428,2.683667,2.152638,-0.531029,-19.787422,2.975115,2.580269,-0.394845,-13.271598,3.533020,3.518519,-0.014501,-0.410438,1988,lai,Leaf Area Index,Index,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
366,366,1.135380,0.661560,-0.473820,0.286799,0.320259,1.116668,0.655738,0.000000,1.034590,0.538954,-0.495636,-47.906502,1.417773,0.976069,-0.441704,-31.154764,1.574003,1.158575,-0.415428,-26.393103,1.598859,1.186152,-0.412706,-25.812559,1.619156,1.208129,-0.411026,-25.385233,1988,lai,Leaf Area Index,Index,temporal_spatial_mean,,366.000000,-0.473820,0.473820,0.475172,0.999110,0.000000,0.998221,1.656811
24675,904930,286.427795,286.666901,0.239105,7.259474,7.428170,1.023238,0.023818,0.000000,286.449097,287.050537,0.601440,0.209964,292.355164,292.613556,0.258392,0.088383,296.611450,296.779938,0.168488,0.056804,297.425720,297.744110,0.318390,0.107049,298.119934,298.479370,0.359436,0.120568,1989,t2m,2m Temperature,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,285.742310,285.374207,-0.368103,7.789832,7.373057,0.946498,0.073973,0.270996,287.100647,286.343872,-0.756775,-0.263592,292.623535,291.865967,-0.757568,-0.258888,295.285004,294.707062,-0.577942,-0.195723,296.294952,295.381836,-0.913116,-0.308178,296.855713,295.825592,-1.030121,-0.347011,1989,t2m,2m Temperature,K,temporal_spatial_mean,,365.000000,-0.368054,0.695139,0.827811,0.996726,0.000000,0.993462,0.106268
24675,904930,279.657867,280.077911,0.420044,8.112213,8.579800,1.057640,0.042966,0.000000,278.637512,278.976044,0.338531,0.121495,286.492004,287.534973,1.042969,0.364048,291.992218,292.782990,0.790771,0.270819,293.209869,294.001709,0.791840,0.270059,294.082306,294.802582,0.720276,0.244923,1989,d2m,2m Dewpoint,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
